4,242502313760173	6,323542302902436
8,003404200007699	9,738181815693913
5,5037045816001156	5,489896024799745
5,3142097092965335	6,102053999720163
3,474121880541471	7,585781655580804
5,177056232994157	7,009040260426952
3,7658489971789284	8,393942823396747
4,146904829973515	5,834231710434369
8,110874977188685	8,398805743022912
5,492197222771461	6,444867964152854
8,198122737049491	8,480146720586536
3,541313934738498	7,873307467403821
8,273384413421018	8,912407234398055
6,216522921026318	8,46292016792173
5,071281649698644	7,276963951483641
7,354410229000689	9,437386510889718
4,303065671829232	6,474274253500476
3,6523784128161454	9,32703440798242
2,732561489904359	8,83773155542325
7,854988500021586	7,871159832149998
5,401699041492557	5,7361799989337285
4,767263854768808	6,943968751634978
7,914214747183943	8,626878505795174
7,502287761127889	7,856452273600701
3,314527533330442	8,980994879707723
6,636561412975286	8,165948770233706
7,417606348015589	7,5581012580356886
4,597234125873046	5,291303425781124
5,3935271758919	5,610369638293364
4,549297176694484	9,030892099744271
7,211497259395474	10,110959645938166
2,903611893246	8,18180413983567
5,247509656842308	5,265127714200828
7,592174533265226	7,947655836036023
2,725634626721406	8,849065015415407
6,647849704412254	9,200941756652346
4,640528277062731	5,547221682888388
2,8589703109525337	9,248931869658158
5,539778441886524	5,915410927591473
2,8253532330460542	8,734675969480026
6,937922849134858	9,372015613972897
6,057014517768172	6,545601362134983
4,188497879518722	6,334070733792183
7,511036089377272	7,880054572291701
7,44674575029148	7,64178810568089
5,441640246119604	5,934410914849554
3,9982759918622968	8,301369975926992
2,960953194207313	9,252779106781396
5,374089097700173	5,815476779982372
4,7906295803002585	5,87505596957971
7,531064038950105	8,420538191442478
4,401918669262187	8,214557176142428
5,183920244870424	7,03749406901146
6,6473584079231385	9,071561620213744
5,266105415304925	5,224496586417363
5,235921698975325	5,55393440383584
3,793409928548855	8,433923074070249
4,0657264894522065	8,975480971572184
3,008428157385029	8,767465461742328
6,277648292779994	8,392604825365998
7,574596194274578	8,603280647128557
4,91450397583338	6,799278853932737
5,138662203350252	6,232655492078388
4,572499481848235	7,000284045342058
7,256444935876232	7,41117926601208
6,868138072226304	8,060664923609634
8,148641374917117	8,975542879033242
3,7612408780045232	7,472512712993788
2,929697937575286	7,887243392942707
4,775903634458003	5,389026787579816
7,623281640845786	8,034129509461112
3,8906839340927997	8,021372204333064
2,99678632370517	8,91324889782808
3,6338003688341027	7,675572833708641
5,319185106939637	6,856592161789994
3,5278285647619745	8,022065896209954
4,174293392847124	6,35551252648492
7,3181833600001465	8,550439004897934
5,1631984639735045	7,407669907130563
5,136541055710808	7,248675228485741
8,292909541755556	8,407574192882421
6,628232970360577	8,003173340910735
2,9141775653342723	8,99351292530606
5,43768625594106	6,884122964489572
7,511825331964016	7,79303754590339
2,6747565187429037	8,2588060342928
4,670601758807749	5,5973523880716725
7,80119345466361	9,144463785329993
6,771925134415551	8,211646706916305
4,579693591426621	5,8895131139000165
