599	105
1	643
9	530
12	405
13	858
16	238
18	393
28	752
33	304
35	485
45	837
52	15
60	792
64	7
70	574
78	225
80	742
81	998
90	999
99	370
106	816
107	446
114	127
119	702
123	418
132	12
141	69
148	900
154	4
161	587
169	714
174	319
182	404
189	721
199	497
207	411
213	49
216	494
222	426
225	487
234	731
237	412
246	164
254	396
256	144
263	474
269	233
277	490
280	16
286	553
296	778
302	66
310	559
313	311
315	716
318	250
325	359
332	131
341	696
347	290
351	164
359	464
362	974
369	449
374	615
375	981
378	184
380	224
388	211
389	160
396	543
399	41
401	352
403	668
405	172
407	479
409	319
418	727
427	575
436	608
442	960
445	952
451	920
459	299
464	990
465	217
471	165
475	579
482	717
489	604
496	592
504	883
507	177
512	203
518	506
527	576
537	131
543	822
546	526
550	842
556	101
557	50
567	731
569	741
577	902
580	362
581	399
585	555
590	170
594	174
601	7
610	632
619	174
628	345
637	71
643	583
649	375
651	819
652	783
660	839
669	264
679	263
689	574
692	378
694	834
701	740
704	894
708	881
712	598
715	924
719	255
724	930
734	8
743	561
746	755
750	124
755	189
759	956
769	536
779	64
783	676
791	152
792	62
794	469
797	957
801	762
808	412
812	219
821	451
827	98
837	199
839	151
845	789
848	294
858	29
865	907
872	242
881	880
884	41
892	737
901	2
903	579
909	16
913	633
918	794
927	986
934	675
941	34
947	925
954	615
962	205
969	777
973	291
978	645
981	560
982	435
983	15
993	964
1001	4
1005	751
1010	111
1019	613
1022	629
1031	486
1034	239
1036	266
1043	573
1052	215
1054	904
1055	823
1057	444
1059	672
1060	658
1065	70
1075	218
1081	517
1088	670
1091	915
1099	757
1103	623
1105	525
1114	575
1118	874
1125	901
1128	399
1134	526
1141	59
1145	124
1150	167
1158	809
1161	46
1170	840
1178	282
1185	475
1191	848
1196	727
1205	311
1208	872
1216	917
1226	328
1229	114
1231	86
1234	535
1238	873
1247	205
1255	60
1259	357
1263	956
1268	43
1272	316
1274	125
1283	814
1289	926
1297	715
1304	63
1313	240
1316	58
1322	490
1327	959
1335	212
1339	414
1347	750
1355	708
1362	995
1368	639
1374	294
1377	871
1383	342
1389	944
1392	422
1399	360
1405	781
1415	935
1420	858
1428	324
1430	2
1433	706
1439	447
1440	514
1449	280
1454	267
1462	672
1464	485
1470	162
1474	418
1483	105
1489	621
1497	289
1499	547
1509	846
1516	65
1525	699
1530	843
1533	473
1541	466
1547	617
1553	937
1562	676
1566	711
1570	923
1578	405
1583	770
1585	902
1592	399
1595	112
1603	451
1612	455
1621	884
1631	867
1637	44
1641	33
1650	274
1655	610
1660	152
1662	614
1668	166
1674	779
1677	387
1678	87
1680	483
1685	691
1692	388
1701	977
1708	553
1712	48
1722	107
1725	536
1729	452
1736	985
1746	150
1749	806
1752	936
1759	763
1765	792
1771	544
1779	441
1781	142
1787	575
1791	634
1794	822
1802	668
1810	407
1815	556
1819	325
1827	578
1837	466
1842	560
1845	218
1852	831
1860	766
1862	2
1869	859
1873	523
1881	733
1884	724
1887	892
1894	85
1902	158
1907	324
1916	75
1924	209
1929	20
1936	106
1938	302
1944	313
1947	108
1956	519
1965	240
1968	636
1975	881
1978	543
1985	211
1988	911
1993	35
1999	315
2005	271
2014	97
2017	91
2025	328
2033	331
2036	352
2041	27
2045	244
2052	954
2061	66
2063	489
2070	396
2079	322
2080	851
2083	618
2092	398
2099	329
2104	388
2109	840
2113	671
2120	422
2127	757
2130	634
2135	392
2138	386
2142	550
2149	547
2155	999
2162	588
2167	20
2173	467
2180	530
2189	383
2193	938
2200	205
2205	887
2207	582
2212	763
2214	572
2217	119
2222	765
2223	63
2229	758
2237	846
2238	554
2247	477
2252	759
2260	117
2261	261
2262	454
2267	748
2273	819
2282	53
2284	534
2289	352
2294	792
2299	188
2305	204
2308	178
2313	695
2319	18
2324	959
2333	839
2338	13
2342	824
2348	327
2352	298
2358	706
2362	885
2370	621
2375	979
2376	366
2382	556
2387	627
2393	625
2402	108
2412	157
2421	63
2431	410
2437	115
2442	751
2446	558
2450	137
2455	849
2465	363
2473	828
2476	479
2480	226
2482	814
2489	445
2495	151
2499	389
2509	132
2515	628
2522	767
2525	661
2528	272
2534	21
2537	286
2543	477
2553	464
2558	872
2560	797
2564	8
2566	988
2569	189
2571	561
2576	307
2580	611
2590	454
2599	526
2608	521
2613	689
2619	325
2623	719
2630	271
2631	441
2637	127
2645	999
2653	118
2662	501
2671	395
2679	559
2681	682
2690	584
2692	259
2696	420
2702	106
2705	857
2713	463
2717	566
2722	666
2723	521
2727	18
2735	656
2736	434
2740	274
2747	995
2756	88
2763	296
2768	291
2778	15
2786	395
2788	915
2796	130
2802	891
2806	991
2808	70
2811	761
2816	206
2821	439
2830	354
2835	603
2844	763
2853	573
2861	392
2866	701
2874	318
2877	341
2880	706
2885	369
2893	607
2897	212
2905	658
2913	689
2923	78
2928	532
2933	882
2936	967
2942	160
2948	430
2955	332
2964	131
2970	781
2979	315
2985	173
2994	483
2996	638
3003	962
3007	562
3015	366
3020	742
3030	885
3038	917
3045	357
3049	396
3051	710
3057	529
3060	443
3065	69
3072	120
3076	726
3078	261
3086	544
3091	35
3099	356
3104	700
3113	941
3115	781
3120	600
3128	48
3129	445
3137	834
3144	288
3151	60
3160	537
3166	292
3168	490
3173	834
3175	751
3181	647
3188	554
3198	642
3207	811
3215	830
3216	698
3218	287
3223	793
3232	236
3237	719
3242	598
3249	76
3256	699
3265	894
3273	175
3280	380
3284	311
3288	257
3290	994
3293	140
3296	65
3306	300
3308	310
3317	400
3323	18
3331	237
3340	372
3347	247
3356	535
3364	837
3366	500
3374	220
3379	776
3385	671
3389	965
