44	18490,53317
43	15666,87678
46	12185,53571
66	10385,87765
42	18558,0627
44	12314,4408
55	8090,033269
56	8482,711691
64	9911,646539
62	6239,152726
58	10115,31655
47	17406,51545
48	15493,17307
48	14308,7411
42	17005,61647
57	4843,877921
60	3689,895145
64	5909,696269
46	13549,677
62	6873,922077
45	15332,48218
67	5330,947429
54	8444,838562
41	15128,99693
47	12279,55015
41	16285,26888
47	17602,42179
43	13610,96246
42	15068,15151
50	15469,78652
61	8035,912051
59	6767,021848
65	9693,550657
39	15738,21564
57	9407,769666
36	16225,58597
62	4536,598624
63	6788,469661
64	11613,11935
53	16459,90371
58	5522,530747
50	19397,1342
46	16624,63391
65	7966,701534
42	18760,65895
45	18628,54493
55	7752,476364
63	4520,017879
61	8876,856092
43	19220,81661
55	4579,196875
57	8881,161393
