111	12294,37908
111	16340,3989
19	11632,40478
60	4181,613279
13	6847,806355
108	14015,93228
21	11549,21143
55	6343,149499
19	12033,72782
63	3722,763324
19	10266,14012
60	5107,300257
105	15824,50813
61	4661,409056
51	4186,869605
104	15479,55955
113	12954,17871
107	9509,893711
19	9066,86403
16	13364,0243
108	13393,56664
48	5369,242863
16	11083,21632
57	3852,723454
21	11390,77487
109	12308,99992
109	10348,76661
20	6761,033428
53	2324,136873
48	2434,758589
105	16194,33322
105	16162,14767
17	6382,3626
102	10569,08957
50	8390,861749
106	15769,03649
110	17434,09169
54	2906,546777
16	11198,71058
14	10545,22595
23	12058,97825
53	4289,208306
59	3779,736437
19	6727,73715
111	11828,14015
99	18764,62508
105	12731,81014
25	8780,394671
59	5731,141787
55	5718,124535
23	10827,64751
61	3156,092054
52	6557,198791
46	3529,695568
113	10051,33959
50	6370,264763
57	997,398583
20	9538,950323
14	7579,904976
12	10582,34843
49	4921,262896
13	10486,54393
100	13155,80119
113	12741,87032
57	4848,102195
20	7575,480456
52	5327,462511
13	7998,08952
17	9527,431195
16	6001,822899
111	15649,96174
108	17905,87367
26	9789,97153
17	6995,360126
107	16246,47913
100	18609,59434
15	14570,34274
105	18000,43427
103	15737,68202
14	10603,44003
51	7608,272613
13	9084,408522
112	14579,54596
55	6393,309723
56	5309,297068
21	7001,619828
104	17304,44487
53	2547,017543
102	15979,40608
113	13606,17416
46	2515,902771
57	687,521048
18	9272,45783
98	10739,64325
60	4627,906332
101	14308,32251
103	12183,20348
98	13044,72434
52	8475,389233
115	12679,7438
108	16298,65294
58	8514,357313
18	7520,872798
51	4405,393965
55	2225,180355
54	2794,653776
104	14382,77052
55	390,265526
45	6721,784888
19	7321,213487
55	7999,141223
53	1067,831182
104	10074,64333
113	12303,27847
50	4004,562825
108	15914,50236
101	15981,26011
19	9739,313007
102	12253,61347
13	13344,21722
17	13317,06043
102	12212,26337
52	7132,46213
16	12127,65246
20	9630,398127
107	9729,079487
106	12204,89046
58	2585,475581
11	5924,170032
110	11776,82319
57	2193,905682
50	3466,88624
15	8487,008953
21	7417,797223
53	3400,866589
106	12397,73157
108	16283,1888
12	12357,74956
21	9128,301223
50	5491,333129
109	15795,07195
16	10873,43012
56	3450,212978
11	11848,98482
50	8008,339283
108	10810,02013
21	10198,37289
24	9960,374089
109	11841,18216
21	12746,97453
13	9249,772504
20	9955,945194
52	3959,070303
62	6407,871318
14	10029,27439
53	6262,47659
17	8739,295185
108	16757,59864
47	4494,49801
21	8953,786589
9	14122,0249
24	9060,086591
55	6251,264719
52	3432,635634
20	9196,604865
98	17009,64789
11	10273,20887
107	14919,00256
56	2306,318498
56	7935,888907
103	14179,35124
55	6618,729737
20	9750,09054
57	5063,291077
108	13952,21575
49	4753,109261
59	6622,112899
11	8822,714735
13	13857,02993
17	13720,24493
103	15134,08694
11	11433,74887
105	13577,6913
107	11491,85081
61	8678,160766
53	3444,654893
107	10227,8547
50	4523,730654
111	13503,67045
18	10916,70679
17	6842,360006
109	9731,95228
54	6229,628921
